Industry Sector,Injury/Illness Year,Age Group,Gender,Fatalities
Electrical,2015,35-39,Male,0
Electrical,2015,40-44,Male,0
Electrical,2015,45-49,Male,0
Electrical,2015,50-54,Male,0
Electrical,2015,55-59,Male,0
Electrical,2015,60-64,Male,0
Electrical,2015,65+,Male,0
Electrical,2015,NA,Male,0
Electrical,2016,15-19,Male,0
Electrical,2016,20-24,Male,0
Electrical,2016,25-29,Male,0
Electrical,2016,30-34,Male,0
Electrical,2016,35-39,Male,0
Electrical,2016,40-44,Male,0
Electrical,2016,45-49,Male,0
Electrical,2016,50-54,Male,0
Electrical,2016,55-59,Male,0
Electrical,2016,60-64,Male,0
Electrical,2016,65+,Male,0
Electrical,2016,NA,Male,0
Electrical,2017,15-19,Male,0
Electrical,2017,20-24,Male,0
Electrical,2017,25-29,Male,3
Electrical,2017,30-34,Male,0
Electrical,2017,35-39,Male,1
Electrical,2017,40-44,Male,0
Electrical,2017,45-49,Male,0
Electrical,2017,50-54,Male,0
Electrical,2017,55-59,Male,0
Electrical,2017,60-64,Male,0
Electrical,2017,65+,Male,0
Electrical,2017,NA,Male,0
Electrical,2018,15-19,Male,1
Electrical,2018,20-24,Male,0
Electrical,2018,25-29,Male,2
Electrical,2018,30-34,Male,0
Electrical,2018,35-39,Male,0
Electrical,2018,40-44,Male,0
Electrical,2018,45-49,Male,0
Electrical,2018,50-54,Male,0
Electrical,2018,55-59,Male,0
Electrical,2018,60-64,Male,0
Electrical,2018,65+,Male,0
Electrical,2018,NA,Male,0
Electrical,2019,15-19,Male,0
Electrical,2019,20-24,Male,0
Electrical,2019,25-29,Male,1
Electrical,2019,30-34,Male,0
Electrical,2019,35-39,Male,0
Electrical,2019,40-44,Male,0
Electrical,2019,45-49,Male,0
Electrical,2019,50-54,Male,0
Electrical,2019,55-59,Male,0
Electrical,2019,60-64,Male,0
Electrical,2019,65+,Male,0
Electrical,2019,NA,Male,0
Food,2011,15-19,Male,0
Food,2011,20-24,Male,0
Food,2011,25-29,Male,1
Food,2011,30-34,Male,1
Food,2011,35-39,Male,0
Food,2011,40-44,Male,0
Food,2011,45-49,Male,0
Food,2011,50-54,Male,0
Food,2011,55-59,Male,0
Food,2011,60-64,Male,0
Food,2011,65+,Male,0
Food,2011,NA,Male,0
Food,2012,15-19,Male,0
Food,2012,20-24,Male,0
Food,2012,25-29,Male,0
Food,2012,30-34,Male,0
Food,2012,35-39,Male,0
Food,2012,40-44,Male,0
Food,2012,45-49,Male,0
Food,2012,50-54,Male,0
Food,2012,55-59,Male,1
Food,2012,60-64,Male,0
Food,2012,65+,Male,0
Food,2012,NA,Male,0
Food,2013,15-19,Male,0
Food,2013,20-24,Male,0
Food,2013,25-29,Male,1
Food,2013,30-34,Male,0
Food,2013,35-39,Male,0
Food,2013,40-44,Male,0
Food,2013,45-49,Male,0
Food,2013,50-54,Male,0
Food,2013,55-59,Male,0
Food,2013,60-64,Male,0
Food,2013,65+,Male,0
Food,2013,NA,Male,0
Food,2014,15-19,Male,0
Food,2014,20-24,Male,0
Food,2014,25-29,Male,0
Food,2014,30-34,Male,0
Food,2014,35-39,Male,0
Food,2014,40-44,Male,0
Food,2014,45-49,Male,0
Food,2014,50-54,Male,0
Food,2014,55-59,Male,0
Food,2014,60-64,Male,0
Food,2014,65+,Male,0
Food,2014,NA,Male,0
Food,2015,15-19,Male,0
Food,2015,20-24,Male,0
Food,2015,25-29,Male,0
Food,2015,30-34,Male,0
Food,2015,35-39,Male,0
Food,2015,40-44,Male,0
Food,2015,45-49,Male,1
Food,2015,50-54,Male,0
Food,2015,55-59,Male,0
Food,2015,60-64,Male,0
Food,2015,65+,Male,0
Food,2015,NA,Male,0
Food,2016,15-19,Male,0
Food,2016,20-24,Male,0
Food,2016,25-29,Male,0
Food,2016,30-34,Male,0
Food,2016,35-39,Male,0
Food,2016,40-44,Male,1
Food,2016,45-49,Male,0
Food,2016,50-54,Male,0
Food,2016,55-59,Male,0
Food,2016,60-64,Male,0
Food,2016,65+,Male,0
Food,2016,NA,Male,0
Food,2017,15-19,Male,0
Food,2017,20-24,Male,0
Food,2017,25-29,Male,0
Food,2017,30-34,Male,0
Food,2017,35-39,Male,0
Food,2017,40-44,Male,0
Food,2017,45-49,Male,0
Food,2017,50-54,Male,0
Food,2017,55-59,Male,0
Food,2017,60-64,Male,0
Food,2017,65+,Male,0
Food,2017,NA,Male,0
Food,2018,15-19,Male,0
Food,2018,20-24,Male,0
Food,2018,25-29,Male,0
Food,2018,30-34,Male,0
Food,2018,35-39,Male,0
Food,2018,40-44,Male,0
Food,2018,45-49,Male,0
Food,2018,50-54,Male,0
Food,2018,55-59,Male,0
Food,2018,60-64,Male,0
Food,2018,65+,Male,0
Food,2018,NA,Male,0
Food,2019,15-19,Male,0
Food,2019,20-24,Male,0
Food,2019,25-29,Male,0
Food,2019,30-34,Male,0
Food,2019,35-39,Male,0
Food,2019,40-44,Male,0
Food,2019,45-49,Male,0
Food,2019,50-54,Male,0
Food,2019,55-59,Male,0
Food,2019,60-64,Male,0
Food,2019,65+,Male,0
Food,2019,NA,Male,0
Forestry,2011,15-19,Male,0
Forestry,2011,20-24,Male,0
Forestry,2011,25-29,Male,0
Forestry,2011,30-34,Male,0
Forestry,2011,35-39,Male,1
Forestry,2011,40-44,Male,0
Forestry,2011,45-49,Male,1
Forestry,2011,50-54,Male,0
Forestry,2011,55-59,Male,0
Forestry,2011,60-64,Male,0
Forestry,2011,65+,Male,1
Forestry,2011,NA,Male,0
Forestry,2012,15-19,Male,0
Forestry,2012,20-24,Male,1
Forestry,2012,25-29,Male,0
Forestry,2012,30-34,Male,0
Forestry,2012,35-39,Male,0
Forestry,2012,40-44,Male,0
Forestry,2012,45-49,Male,0
Forestry,2012,50-54,Male,0
Forestry,2012,55-59,Male,0
Forestry,2012,60-64,Male,0
Forestry,2012,65+,Male,0
Forestry,2012,NA,Male,0
Forestry,2013,15-19,Male,0
Forestry,2013,20-24,Male,0
Forestry,2013,25-29,Male,1
Forestry,2013,30-34,Male,1
Forestry,2013,35-39,Male,0
Forestry,2013,40-44,Male,0
Forestry,2013,45-49,Male,0
Forestry,2013,50-54,Male,0
Forestry,2013,55-59,Male,0
Forestry,2013,60-64,Male,0
Forestry,2013,65+,Male,0
Forestry,2013,NA,Male,0
Forestry,2014,15-19,Male,0
Forestry,2014,20-24,Male,0
Forestry,2014,25-29,Male,0
Forestry,2014,30-34,Male,0
Forestry,2014,35-39,Male,0
Forestry,2014,40-44,Male,0
Forestry,2014,45-49,Male,0
Forestry,2014,50-54,Male,0
Forestry,2014,55-59,Male,0
Forestry,2014,60-64,Male,0
Forestry,2014,65+,Male,0
Forestry,2014,NA,Male,0
Forestry,2015,15-19,Male,0
Forestry,2015,20-24,Male,0
Forestry,2015,25-29,Male,0
Forestry,2015,30-34,Male,0
Forestry,2015,35-39,Male,0
Forestry,2015,40-44,Male,0
Forestry,2015,45-49,Male,0
Forestry,2015,50-54,Male,2
Forestry,2015,55-59,Male,0
Forestry,2015,60-64,Male,0
Forestry,2015,65+,Male,0
Forestry,2015,NA,Male,0
Forestry,2016,15-19,Male,0
Forestry,2016,20-24,Male,0
Forestry,2016,25-29,Male,0
Forestry,2016,30-34,Male,0
Forestry,2016,35-39,Male,0
Forestry,2016,40-44,Male,1
Forestry,2016,45-49,Male,0
Forestry,2016,50-54,Male,0
Forestry,2016,55-59,Male,0
Forestry,2016,60-64,Male,0
Forestry,2016,65+,Male,0
Forestry,2016,NA,Male,0
Forestry,2017,15-19,Male,0
Forestry,2017,20-24,Male,0
Forestry,2017,25-29,Male,1
Forestry,2017,30-34,Male,0
Forestry,2017,35-39,Male,0
Forestry,2017,40-44,Male,0
Forestry,2017,45-49,Male,0
Forestry,2017,50-54,Male,0
Forestry,2017,55-59,Male,0
Forestry,2017,60-64,Male,0
Forestry,2017,65+,Male,0
Forestry,2017,NA,Male,0
Forestry,2018,15-19,Male,0
Forestry,2018,20-24,Male,0
Forestry,2018,25-29,Male,0
Forestry,2018,30-34,Male,0
Forestry,2018,35-39,Male,0
Forestry,2018,40-44,Male,0
Forestry,2018,45-49,Male,1
Forestry,2018,50-54,Male,0
Forestry,2018,55-59,Male,1
Forestry,2018,60-64,Male,1
Forestry,2018,65+,Male,0
Forestry,2018,NA,Male,0
Forestry,2019,15-19,Male,1
Forestry,2019,20-24,Male,0
Forestry,2019,25-29,Male,0
Forestry,2019,30-34,Male,0
Forestry,2019,35-39,Male,0
Forestry,2019,40-44,Male,1
Forestry,2019,45-49,Male,0
Forestry,2019,50-54,Male,0
Forestry,2019,55-59,Male,0
Forestry,2019,60-64,Male,0
Forestry,2019,65+,Male,0
Forestry,2019,NA,Male,0
Health Care,2011,15-19,Male,0
Health Care,2011,20-24,Male,0
Health Care,2011,25-29,Male,0
Health Care,2011,30-34,Male,0
Health Care,2011,35-39,Male,0
Health Care,2011,40-44,Male,0
Health Care,2011,45-49,Male,0
Health Care,2011,50-54,Male,0
Health Care,2011,55-59,Male,0
Health Care,2011,60-64,Male,0
Health Care,2011,65+,Male,0
Health Care,2011,NA,Male,0
Health Care,2012,15-19,Male,0
Health Care,2012,20-24,Male,0
Health Care,2012,25-29,Male,0
Health Care,2012,30-34,Male,0
Health Care,2012,35-39,Male,0
Health Care,2012,40-44,Male,1
Health Care,2012,45-49,Male,0
Health Care,2012,50-54,Male,0
Health Care,2012,55-59,Male,0
Health Care,2012,60-64,Male,0
Health Care,2012,65+,Male,0
Health Care,2012,NA,Male,0
Health Care,2013,15-19,Male,0
Health Care,2013,20-24,Male,0
Health Care,2013,25-29,Male,0
Health Care,2013,30-34,Male,0
Health Care,2013,35-39,Male,0
Health Care,2013,40-44,Male,0
Health Care,2013,45-49,Male,0
Health Care,2013,50-54,Male,0
Health Care,2013,55-59,Male,0
Health Care,2013,60-64,Male,0
Health Care,2013,65+,Male,0
Health Care,2013,NA,Male,0
Health Care,2014,15-19,Male,0
Health Care,2014,20-24,Male,0
Health Care,2014,25-29,Male,0
Health Care,2014,30-34,Male,0
Health Care,2014,35-39,Male,0
Health Care,2014,40-44,Male,0
Health Care,2014,45-49,Male,0
Health Care,2014,50-54,Male,0
Health Care,2014,55-59,Male,0
Health Care,2014,60-64,Male,0
Health Care,2014,65+,Male,0
Health Care,2014,NA,Male,0
Health Care,2015,15-19,Male,0
Health Care,2015,20-24,Male,0
Health Care,2015,25-29,Male,0
Health Care,2015,30-34,Male,0
Health Care,2015,35-39,Male,0
Health Care,2015,40-44,Male,0
Health Care,2015,45-49,Male,0
Health Care,2015,50-54,Male,0
Health Care,2015,55-59,Male,0
Health Care,2015,60-64,Male,0
Health Care,2015,65+,Male,1
Health Care,2015,NA,Male,0
Health Care,2016,15-19,Male,0
Health Care,2016,20-24,Male,0
Health Care,2016,25-29,Male,0
Health Care,2016,30-34,Male,0
Health Care,2016,35-39,Male,0
Health Care,2016,40-44,Male,0
Health Care,2016,45-49,Male,0
Health Care,2016,50-54,Male,0
Health Care,2016,55-59,Male,0
Health Care,2016,60-64,Male,0
Health Care,2016,65+,Male,0
Health Care,2016,NA,Male,0
Health Care,2017,15-19,Male,0
Health Care,2017,20-24,Male,0
Health Care,2017,25-29,Male,1
Health Care,2017,30-34,Male,0
Health Care,2017,35-39,Male,0
Health Care,2017,40-44,Male,0
Health Care,2017,45-49,Male,0
Health Care,2017,50-54,Male,0
Health Care,2017,55-59,Male,0
Health Care,2017,60-64,Male,0
Health Care,2017,65+,Male,0
Health Care,2017,NA,Male,0
Health Care,2018,15-19,Male,0
Health Care,2018,20-24,Male,0
Health Care,2018,25-29,Male,0
Health Care,2018,30-34,Male,0
Health Care,2018,35-39,Male,0
Health Care,2018,40-44,Male,0
Health Care,2018,45-49,Male,0
Health Care,2018,50-54,Male,0
Health Care,2018,55-59,Male,0
Health Care,2018,60-64,Male,0
Health Care,2018,65+,Male,0
Health Care,2018,NA,Male,0
Health Care,2019,15-19,Male,0
Health Care,2019,20-24,Male,0
Health Care,2019,25-29,Male,0
Health Care,2019,30-34,Male,0
Health Care,2019,35-39,Male,0
Health Care,2019,40-44,Male,0
Health Care,2019,45-49,Male,0
Health Care,2019,50-54,Male,0
Health Care,2019,55-59,Male,0
Health Care,2019,60-64,Male,0
Health Care,2019,65+,Male,0
Health Care,2019,NA,Male,0
Manufacturing,2011,15-19,Male,0
Manufacturing,2011,20-24,Male,0
Manufacturing,2011,25-29,Male,0
Manufacturing,2011,30-34,Male,0
Manufacturing,2011,35-39,Male,0
Manufacturing,2011,40-44,Male,1
Manufacturing,2011,45-49,Male,1
Manufacturing,2011,50-54,Male,1
Manufacturing,2011,55-59,Male,2
Manufacturing,2011,60-64,Male,1
Manufacturing,2011,65+,Male,2
Manufacturing,2011,NA,Male,0
Manufacturing,2012,15-19,Male,0
Manufacturing,2012,20-24,Male,1
Manufacturing,2012,25-29,Male,1
Manufacturing,2012,30-34,Male,0
Manufacturing,2012,35-39,Male,0
Manufacturing,2012,40-44,Male,1
Manufacturing,2012,45-49,Male,0
Manufacturing,2012,50-54,Male,0
Manufacturing,2012,55-59,Male,2
Manufacturing,2012,60-64,Male,0
Manufacturing,2012,65+,Male,0
Manufacturing,2012,NA,Male,0
Manufacturing,2013,15-19,Male,0
Manufacturing,2013,20-24,Male,0
Manufacturing,2013,25-29,Male,1
Manufacturing,2013,30-34,Male,2
Manufacturing,2013,35-39,Male,2
Manufacturing,2013,40-44,Male,0
Manufacturing,2013,45-49,Male,0
Manufacturing,2013,50-54,Male,0
Manufacturing,2013,55-59,Male,2
Manufacturing,2013,60-64,Male,2
Manufacturing,2013,65+,Male,0
Manufacturing,2013,NA,Male,0
Manufacturing,2014,15-19,Male,0
Manufacturing,2014,20-24,Male,0
Manufacturing,2014,25-29,Male,1
Manufacturing,2014,30-34,Male,0
Manufacturing,2014,35-39,Male,1
Manufacturing,2014,40-44,Male,1
Manufacturing,2014,45-49,Male,0
Manufacturing,2014,50-54,Male,0
Manufacturing,2014,55-59,Male,1
Manufacturing,2014,60-64,Male,0
Manufacturing,2014,65+,Male,0
Manufacturing,2014,NA,Male,0
Manufacturing,2015,15-19,Male,0
Manufacturing,2015,20-24,Male,0
Manufacturing,2015,25-29,Male,0
Manufacturing,2015,30-34,Male,0
Manufacturing,2015,35-39,Male,1
Manufacturing,2015,40-44,Male,0
Manufacturing,2015,45-49,Male,1
Manufacturing,2015,50-54,Male,0
Manufacturing,2015,55-59,Male,0
Manufacturing,2015,60-64,Male,3
Manufacturing,2015,65+,Male,1
Manufacturing,2015,NA,Male,0
Manufacturing,2016,15-19,Male,0
Manufacturing,2016,20-24,Male,0
Manufacturing,2016,25-29,Male,2
Manufacturing,2016,30-34,Male,0
Manufacturing,2016,35-39,Male,1
Manufacturing,2016,40-44,Male,1
Manufacturing,2016,45-49,Male,2
Manufacturing,2016,50-54,Male,3
Manufacturing,2016,55-59,Male,0
Manufacturing,2016,60-64,Male,0
Manufacturing,2016,65+,Male,1
Manufacturing,2016,NA,Male,0
Manufacturing,2017,15-19,Male,1
Manufacturing,2017,20-24,Male,1
Manufacturing,2017,25-29,Male,0
Manufacturing,2017,30-34,Male,1
Manufacturing,2017,35-39,Male,1
Manufacturing,2017,40-44,Male,0
Manufacturing,2017,45-49,Male,2
Manufacturing,2017,50-54,Male,1
Manufacturing,2017,55-59,Male,2
Manufacturing,2017,60-64,Male,2
Manufacturing,2017,65+,Male,2
Manufacturing,2017,NA,Male,0
Manufacturing,2018,15-19,Male,0
Manufacturing,2018,20-24,Male,1
Manufacturing,2018,25-29,Male,0
Manufacturing,2018,30-34,Male,0
Manufacturing,2018,35-39,Male,0
Manufacturing,2018,40-44,Male,1
Manufacturing,2018,45-49,Male,1
Manufacturing,2018,50-54,Male,2
Manufacturing,2018,55-59,Male,1
Manufacturing,2018,60-64,Male,1
Manufacturing,2018,65+,Male,0
Manufacturing,2018,NA,Male,0
Manufacturing,2019,15-19,Male,0
Manufacturing,2019,20-24,Male,1
Manufacturing,2019,25-29,Male,0
Manufacturing,2019,30-34,Male,0
Manufacturing,2019,35-39,Male,1
Manufacturing,2019,40-44,Male,1
Manufacturing,2019,45-49,Male,1
Manufacturing,2019,50-54,Male,0
Manufacturing,2019,55-59,Male,1
Manufacturing,2019,60-64,Male,0
Manufacturing,2019,65+,Male,0
Manufacturing,2019,NA,Male,0
Mining,2011,15-19,Male,0
Mining,2011,20-24,Male,0
Mining,2011,25-29,Male,2
Mining,2011,30-34,Male,0
Mining,2011,35-39,Male,2
Mining,2011,40-44,Male,0
Mining,2011,45-49,Male,0
Mining,2011,50-54,Male,0
Mining,2011,55-59,Male,1
Mining,2011,60-64,Male,1
Mining,2011,65+,Male,0
Mining,2011,NA,Male,0
Mining,2012,15-19,Male,0
Mining,2012,20-24,Male,0
Mining,2012,25-29,Male,1
Mining,2012,30-34,Male,1
Mining,2012,35-39,Male,0
Mining,2012,40-44,Male,0
Mining,2012,45-49,Male,1
Mining,2012,50-54,Male,0
Mining,2012,55-59,Male,0
Mining,2012,60-64,Male,0
Mining,2012,65+,Male,0
Mining,2012,NA,Male,0
Mining,2013,15-19,Male,0
Mining,2013,20-24,Male,0
Mining,2013,25-29,Male,0
Mining,2013,30-34,Male,0
Mining,2013,35-39,Male,1
Mining,2013,40-44,Male,0
Mining,2013,45-49,Male,0
Mining,2013,50-54,Male,0
Mining,2013,55-59,Male,1
Mining,2013,60-64,Male,0
Mining,2013,65+,Male,0
Mining,2013,NA,Male,0
Mining,2014,15-19,Male,0
Mining,2014,20-24,Male,0
Mining,2014,25-29,Male,0
Mining,2014,30-34,Male,1
Mining,2014,35-39,Male,1
Mining,2014,40-44,Male,0
Mining,2014,45-49,Male,1
Mining,2014,50-54,Male,0
Mining,2014,55-59,Male,0
Mining,2014,60-64,Male,0
Mining,2014,65+,Male,0
Mining,2014,NA,Male,0
Mining,2015,15-19,Male,0
Mining,2015,20-24,Male,0
Mining,2015,25-29,Male,0
Mining,2015,30-34,Male,0
Mining,2015,35-39,Male,0
Mining,2015,40-44,Male,0
Mining,2015,45-49,Male,1
Mining,2015,50-54,Male,2
Mining,2015,55-59,Male,0
Mining,2015,60-64,Male,0
Mining,2015,65+,Male,0
Mining,2015,NA,Male,0
Mining,2016,15-19,Male,0
Mining,2016,20-24,Male,0
Mining,2016,25-29,Male,0
Mining,2016,30-34,Male,0
Mining,2016,35-39,Male,0
Mining,2016,40-44,Male,0
Mining,2016,45-49,Male,0
Mining,2016,50-54,Male,0
Mining,2016,55-59,Male,0
Mining,2016,60-64,Male,0
Mining,2016,65+,Male,0
Mining,2016,NA,Male,0
Mining,2017,15-19,Male,0
Mining,2017,20-24,Male,0
Mining,2017,25-29,Male,0
Mining,2017,30-34,Male,1
Mining,2017,35-39,Male,0
Mining,2017,40-44,Male,0
Mining,2017,45-49,Male,0
Mining,2017,50-54,Male,0
Mining,2017,55-59,Male,1
Mining,2017,60-64,Male,0
Mining,2017,65+,Male,0
Mining,2017,NA,Male,0
Mining,2018,15-19,Male,0
Mining,2018,20-24,Male,0
Mining,2018,25-29,Male,0
Mining,2018,30-34,Male,0
Mining,2018,35-39,Male,0
Mining,2018,40-44,Male,0
Mining,2018,45-49,Male,0
Mining,2018,50-54,Male,0
Mining,2018,55-59,Male,0
Mining,2018,60-64,Male,0
Mining,2018,65+,Male,0
Mining,2018,NA,Male,0
Mining,2019,15-19,Male,0
Mining,2019,20-24,Male,0
Mining,2019,25-29,Male,0
Mining,2019,30-34,Male,0
Mining,2019,35-39,Male,0
Mining,2019,40-44,Male,0
Mining,2019,45-49,Male,0
Mining,2019,50-54,Male,0
Mining,2019,55-59,Male,0
Mining,2019,60-64,Male,0
Mining,2019,65+,Male,0
Mining,2019,NA,Male,0
Municipal,2011,15-19,Male,0
Municipal,2011,20-24,Male,0
Municipal,2011,25-29,Male,0
Municipal,2011,30-34,Male,1
Municipal,2011,35-39,Male,0
Municipal,2011,40-44,Male,0
Municipal,2011,45-49,Male,0
Municipal,2011,50-54,Male,0
Municipal,2011,55-59,Male,1
Municipal,2011,60-64,Male,0
Municipal,2011,65+,Male,0
Municipal,2011,NA,Male,0
Municipal,2012,15-19,Male,0
Municipal,2012,20-24,Male,0
Municipal,2012,25-29,Male,0
Municipal,2012,30-34,Male,0
Municipal,2012,35-39,Male,0
Municipal,2012,40-44,Male,0
Municipal,2012,45-49,Male,0
Municipal,2012,50-54,Male,0
Municipal,2012,55-59,Male,0
Municipal,2012,60-64,Male,0
Municipal,2012,65+,Male,0
Municipal,2012,NA,Male,0
Municipal,2013,15-19,Male,0
Municipal,2013,20-24,Male,0
Municipal,2013,25-29,Male,0
Municipal,2013,30-34,Male,0
Municipal,2013,35-39,Male,0
Municipal,2013,40-44,Male,0
Municipal,2013,45-49,Male,0
Municipal,2013,50-54,Male,0
Municipal,2013,55-59,Male,0
Municipal,2013,60-64,Male,0
Municipal,2013,65+,Male,0
Municipal,2013,NA,Male,0
Municipal,2014,15-19,Male,0
Municipal,2014,20-24,Male,0
Municipal,2014,25-29,Male,0
Municipal,2014,30-34,Male,0
Municipal,2014,35-39,Male,0
Municipal,2014,40-44,Male,0
Municipal,2014,45-49,Male,0
Municipal,2014,50-54,Male,0
Municipal,2014,55-59,Male,0
Municipal,2014,60-64,Male,0
Municipal,2014,65+,Male,0
Municipal,2014,NA,Male,0
Municipal,2015,15-19,Male,0
Municipal,2015,20-24,Male,0
Municipal,2015,25-29,Male,0
Municipal,2015,30-34,Male,0
Municipal,2015,35-39,Male,0
Municipal,2015,40-44,Male,0
Municipal,2015,45-49,Male,0
Municipal,2015,50-54,Male,0
Municipal,2015,55-59,Male,1
Municipal,2015,60-64,Male,0
Municipal,2015,65+,Male,0
Municipal,2015,NA,Male,0
Municipal,2016,15-19,Male,0
Municipal,2016,20-24,Male,0
Municipal,2016,25-29,Male,0
Municipal,2016,30-34,Male,0
Municipal,2016,35-39,Male,0
Municipal,2016,40-44,Male,0
Municipal,2016,45-49,Male,0
Municipal,2016,50-54,Male,0
Municipal,2016,55-59,Male,0
Municipal,2016,60-64,Male,0
Municipal,2016,65+,Male,0
Municipal,2016,NA,Male,0
Municipal,2017,15-19,Male,0
Municipal,2017,20-24,Male,0
Municipal,2017,25-29,Male,0
Municipal,2017,30-34,Male,0
Municipal,2017,35-39,Male,0
Municipal,2017,40-44,Male,0
Municipal,2017,45-49,Male,0
Municipal,2017,50-54,Male,0
Municipal,2017,55-59,Male,0
Municipal,2017,60-64,Male,0
Municipal,2017,65+,Male,0
Municipal,2017,NA,Male,0
Municipal,2018,15-19,Male,0
Municipal,2018,20-24,Male,0
Municipal,2018,25-29,Male,0
Municipal,2018,30-34,Male,0
Municipal,2018,35-39,Male,0
Municipal,2018,40-44,Male,1
Municipal,2018,45-49,Male,0
Municipal,2018,50-54,Male,0
Municipal,2018,55-59,Male,0
Municipal,2018,60-64,Male,1
Municipal,2018,65+,Male,0
Municipal,2018,NA,Male,0
Municipal,2019,15-19,Male,0
Municipal,2019,20-24,Male,0
Municipal,2019,25-29,Male,0
Municipal,2019,30-34,Male,0
Municipal,2019,35-39,Male,0
Municipal,2019,40-44,Male,0
Municipal,2019,45-49,Male,0
Municipal,2019,50-54,Male,0
Municipal,2019,55-59,Male,0
Municipal,2019,60-64,Male,0
Municipal,2019,65+,Male,0
Municipal,2019,NA,Male,0
Primary Metals,2011,15-19,Male,0
Primary Metals,2011,20-24,Male,0
Primary Metals,2011,25-29,Male,0
Primary Metals,2011,30-34,Male,0
Primary Metals,2011,35-39,Male,0
Primary Metals,2011,40-44,Male,0
Primary Metals,2011,45-49,Male,0
Primary Metals,2011,50-54,Male,0
Primary Metals,2011,55-59,Male,0
Primary Metals,2011,60-64,Male,0
Primary Metals,2011,65+,Male,0
Primary Metals,2011,NA,Male,0
Primary Metals,2012,15-19,Male,0
Primary Metals,2012,20-24,Male,0
Primary Metals,2012,25-29,Male,0
Primary Metals,2012,30-34,Male,0
Primary Metals,2012,35-39,Male,0
Primary Metals,2012,40-44,Male,0
Primary Metals,2012,45-49,Male,0
Primary Metals,2012,50-54,Male,0
Primary Metals,2012,55-59,Male,0
Primary Metals,2012,60-64,Male,0
Primary Metals,2012,65+,Male,0
Primary Metals,2012,NA,Male,0
Primary Metals,2013,15-19,Male,0
Primary Metals,2013,20-24,Male,0
Primary Metals,2013,25-29,Male,0
Primary Metals,2013,30-34,Male,0
Primary Metals,2013,35-39,Male,0
Primary Metals,2013,40-44,Male,0
Primary Metals,2013,45-49,Male,0
Primary Metals,2013,50-54,Male,0
Primary Metals,2013,55-59,Male,0
Primary Metals,2013,60-64,Male,0
Primary Metals,2013,65+,Male,0
Primary Metals,2013,NA,Male,0
Primary Metals,2014,15-19,Male,0
Primary Metals,2014,20-24,Male,0
Primary Metals,2014,25-29,Male,0
Primary Metals,2014,30-34,Male,0
Primary Metals,2014,35-39,Male,1
Primary Metals,2014,40-44,Male,0
Primary Metals,2014,45-49,Male,0
Primary Metals,2014,50-54,Male,0
Primary Metals,2014,55-59,Male,0
Primary Metals,2014,60-64,Male,0
Primary Metals,2014,65+,Male,0
Primary Metals,2014,NA,Male,0
Primary Metals,2015,15-19,Male,0
Primary Metals,2015,20-24,Male,1
Primary Metals,2015,25-29,Male,0
Primary Metals,2015,30-34,Male,0
Primary Metals,2015,35-39,Male,0
Primary Metals,2015,40-44,Male,0
Primary Metals,2015,45-49,Male,0
Primary Metals,2015,50-54,Male,0
Primary Metals,2015,55-59,Male,0
Primary Metals,2015,60-64,Male,0
Primary Metals,2015,65+,Male,0
Primary Metals,2015,NA,Male,0
Primary Metals,2016,15-19,Male,0
Primary Metals,2016,20-24,Male,0
Primary Metals,2016,25-29,Male,0
Primary Metals,2016,30-34,Male,0
Primary Metals,2016,35-39,Male,0
Primary Metals,2016,40-44,Male,0
Primary Metals,2016,45-49,Male,0
Primary Metals,2016,50-54,Male,0
Primary Metals,2016,55-59,Male,0
Primary Metals,2016,60-64,Male,0
Primary Metals,2016,65+,Male,0
Primary Metals,2016,NA,Male,0
Primary Metals,2017,15-19,Male,0
Primary Metals,2017,20-24,Male,0
Primary Metals,2017,25-29,Male,0
Primary Metals,2017,30-34,Male,0
Primary Metals,2017,35-39,Male,0
Primary Metals,2017,40-44,Male,0
Primary Metals,2017,45-49,Male,0
Primary Metals,2017,50-54,Male,0
Primary Metals,2017,55-59,Male,0
Primary Metals,2017,60-64,Male,0
Primary Metals,2017,65+,Male,0
Primary Metals,2017,NA,Male,0
Primary Metals,2018,15-19,Male,0
Primary Metals,2018,20-24,Male,0
Primary Metals,2018,25-29,Male,0
Primary Metals,2018,30-34,Male,0
Primary Metals,2018,35-39,Male,0
Primary Metals,2018,40-44,Male,0
Primary Metals,2018,45-49,Male,0
Primary Metals,2018,50-54,Male,0
Primary Metals,2018,55-59,Male,0
Primary Metals,2018,60-64,Male,0
Primary Metals,2018,65+,Male,0
Primary Metals,2018,NA,Male,0
Primary Metals,2019,15-19,Male,0
Primary Metals,2019,20-24,Male,0
Primary Metals,2019,25-29,Male,0
Primary Metals,2019,30-34,Male,0
Primary Metals,2019,35-39,Male,0
Primary Metals,2019,40-44,Male,0
Primary Metals,2019,45-49,Male,0
Primary Metals,2019,50-54,Male,0
Primary Metals,2019,55-59,Male,0
Primary Metals,2019,60-64,Male,0
Primary Metals,2019,65+,Male,0
Primary Metals,2019,NA,Male,0
Pulp & Paper,2011,15-19,Male,0
Pulp & Paper,2011,20-24,Male,0
Pulp & Paper,2011,25-29,Male,1
Pulp & Paper,2011,30-34,Male,0
Pulp & Paper,2011,35-39,Male,0
Pulp & Paper,2011,40-44,Male,0
Pulp & Paper,2011,45-49,Male,0
Pulp & Paper,2011,50-54,Male,0
Pulp & Paper,2011,55-59,Male,0
